participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.unique_id,session.code,survey_part_1_cw.1.player.gender,survey_part_1_cw.1.player.age_category,survey_part_1_cw.1.player.personal_experience,survey_part_1_cw.1.player.tool_experience,inflation_calculator.1.player.unique_id,survey_part_2.1.player.att1,survey_part_2.1.player.att2,survey_part_2.1.player.att3,survey_part_2.1.player.att4,survey_part_2.1.player.att5,survey_part_2.1.player.att6,survey_part_2.1.player.att7,survey_part_2.1.player.treat_check,survey_part_2.1.player.att8,survey_part_2.1.player.att9,survey_part_2.1.player.q1,survey_part_2.1.player.q2,survey_part_2.1.player.q3,survey_part_2.1.player.q4,survey_part_2.1.player.q5,survey_part_2.1.player.q6,survey_part_2.1.player.q7,survey_part_2.1.player.q8,survey_part_2.1.player.q9,survey_part_2.1.player.q10,survey_part_2.1.player.q11,survey_part_2.1.player.q12,survey_part_2.1.player.q13,survey_part_2.1.player.q14,survey_part_2.1.player.q15,survey_part_2.1.player.q16,survey_part_2.1.player.q17
survey_part_2,Closing_passed,2022-11-04 22:14:20.686117,dab5dc8f-50cf-47e6-bc66-188b04f804b8,7ymv81x6,2.0,3.0,2.0,2.0,dab5dc8f-50cf-47e6-bc66-188b04f804b8,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-04 22:36:26.661777,896f00e0-8c36-4fcb-96e9-722c59132239,7ymv81x6,2.0,2.0,2.0,2.0,896f00e0-8c36-4fcb-96e9-722c59132239,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0
survey_part_2,Closing_passed,2022-11-04 23:41:09.404746,e9aeba4e-ce3d-4395-bfa2-c15a9cab5bf2,7ymv81x6,2.0,3.0,2.0,2.0,e9aeba4e-ce3d-4395-bfa2-c15a9cab5bf2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0
survey_part_2,Closing_passed,2022-11-05 00:45:01.371802,d080e543-9b62-4a8b-88e5-9bd1095cf937,7ymv81x6,1.0,2.0,2.0,2.0,d080e543-9b62-4a8b-88e5-9bd1095cf937,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0
survey_part_2,Closing_passed,2022-11-05 06:09:48.334989,2228430a-6a7c-4a06-9d47-61b92d1c1f32,7ymv81x6,2.0,4.0,2.0,2.0,2228430a-6a7c-4a06-9d47-61b92d1c1f32,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-05 06:33:57.583173,e7eb275b-d353-4773-8a2d-5d43797d8a53,7ymv81x6,2.0,3.0,2.0,2.0,e7eb275b-d353-4773-8a2d-5d43797d8a53,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0
survey_part_2,Closing_passed,2022-11-05 09:52:23.677895,93b5a7ff-812b-4e16-94e4-e0df9f8d6131,7ymv81x6,1.0,3.0,2.0,2.0,93b5a7ff-812b-4e16-94e4-e0df9f8d6131,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0
survey_part_2,Closing_passed,2022-11-05 10:26:56.612277,a0f3debc-9d94-40ac-87d3-b2889c1eef09,7ymv81x6,1.0,2.0,2.0,2.0,a0f3debc-9d94-40ac-87d3-b2889c1eef09,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,4.0,3.0,4.0
survey_part_2,Closing_passed,2022-11-05 11:08:41.789282,f7f29ea9-f3ee-4402-ad2b-71f88c8aafb3,7ymv81x6,1.0,5.0,2.0,2.0,f7f29ea9-f3ee-4402-ad2b-71f88c8aafb3,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-05 11:42:36.576160,1b6377ea-8018-4316-9463-fb4cd2c70748,7ymv81x6,1.0,3.0,2.0,2.0,1b6377ea-8018-4316-9463-fb4cd2c70748,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,3.0,5.0,3.0,5.0,1.0
survey_part_2,Closing_passed,2022-11-05 12:35:59.222352,4ab8d230-ded9-4ab9-9650-81010157e960,7ymv81x6,1.0,3.0,2.0,2.0,4ab8d230-ded9-4ab9-9650-81010157e960,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0
survey_part_2,Closing_passed,2022-11-05 13:13:37.413735,214e63aa-c552-43be-9050-1b0af4f5e2f7,7ymv81x6,2.0,2.0,2.0,2.0,214e63aa-c552-43be-9050-1b0af4f5e2f7,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0
survey_part_2,Closing_passed,2022-11-05 13:39:26.003691,8346cf2b-a89b-42a2-9e09-c5968de5d70d,7ymv81x6,1.0,4.0,2.0,2.0,8346cf2b-a89b-42a2-9e09-c5968de5d70d,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-05 15:21:14.930462,a79d3a19-55a8-43ee-8887-51aaf917a370,7ymv81x6,2.0,3.0,2.0,2.0,a79d3a19-55a8-43ee-8887-51aaf917a370,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-05 16:34:15.655111,46cac48f-e12f-406b-be06-265581f07d41,7ymv81x6,1.0,4.0,2.0,2.0,46cac48f-e12f-406b-be06-265581f07d41,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0
survey_part_2,Closing_passed,2022-11-05 17:00:36.119665,a55e1c88-3565-4a6a-b36a-d008e977bdc6,7ymv81x6,1.0,3.0,2.0,2.0,a55e1c88-3565-4a6a-b36a-d008e977bdc6,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,5.0,3.0,3.0,4.0,3.0
survey_part_2,Closing_passed,2022-11-05 17:46:20.026787,b6350e71-3dea-4921-b94e-1a21c1cf02a5,7ymv81x6,1.0,4.0,2.0,2.0,b6350e71-3dea-4921-b94e-1a21c1cf02a5,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-05 18:45:36.524893,4eba96a6-6317-4271-b829-ec2f525a5636,7ymv81x6,1.0,4.0,3.0,3.0,4eba96a6-6317-4271-b829-ec2f525a5636,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0
survey_part_2,Closing_passed,2022-11-05 19:03:15.189462,7edcd733-095c-4cde-b2c2-0e1542237e44,7ymv81x6,2.0,2.0,2.0,2.0,7edcd733-095c-4cde-b2c2-0e1542237e44,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
survey_part_2,Closing_passed,2022-11-05 19:30:27.358882,bceaf3b7-b8f5-4d83-978b-54b1cc4ec189,7ymv81x6,1.0,3.0,2.0,2.0,bceaf3b7-b8f5-4d83-978b-54b1cc4ec189,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0
survey_part_2,Closing_passed,2022-11-05 20:09:52.551264,fb5d6099-c673-4959-b655-f2b7a4378736,7ymv81x6,1.0,4.0,1.0,1.0,fb5d6099-c673-4959-b655-f2b7a4378736,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
survey_part_2,Closing_passed,2022-11-05 20:32:58.293436,9cb5b053-9810-48e9-bf17-170e9e0efc7f,7ymv81x6,2.0,3.0,2.0,2.0,9cb5b053-9810-48e9-bf17-170e9e0efc7f,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0
survey_part_2,Closing_passed,2022-11-05 20:43:38.493487,bb97db7b-50b5-4d79-a12e-abe098ba8860,7ymv81x6,2.0,4.0,2.0,2.0,bb97db7b-50b5-4d79-a12e-abe098ba8860,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0
survey_part_2,Closing_passed,2022-11-05 21:45:04.554268,960ab8ff-0d7c-47db-bda4-55358b92e881,7ymv81x6,2.0,2.0,2.0,2.0,960ab8ff-0d7c-47db-bda4-55358b92e881,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0
survey_part_2,Closing_passed,2022-11-05 21:52:05.267971,3ad5f780-8d52-4418-b38e-ba468bbf8d3f,7ymv81x6,1.0,1.0,2.0,2.0,3ad5f780-8d52-4418-b38e-ba468bbf8d3f,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-05 22:40:55.511366,0bc1b7bb-e712-4d47-983e-387bc0084691,7ymv81x6,2.0,2.0,2.0,2.0,0bc1b7bb-e712-4d47-983e-387bc0084691,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0
survey_part_2,Closing_passed,2022-11-05 23:09:30.227962,01e071bb-f94b-45f2-a281-a8ce4302d5a6,7ymv81x6,2.0,6.0,1.0,2.0,01e071bb-f94b-45f2-a281-a8ce4302d5a6,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0
survey_part_2,Closing_passed,2022-11-05 23:52:02.133889,55942e6c-a7a1-4ae3-8a3d-35853ec84f6a,7ymv81x6,2.0,3.0,2.0,2.0,55942e6c-a7a1-4ae3-8a3d-35853ec84f6a,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-06 01:35:50.448271,0e401154-cb55-40c6-bb1e-7393f8fefafe,7ymv81x6,2.0,2.0,2.0,2.0,0e401154-cb55-40c6-bb1e-7393f8fefafe,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
survey_part_2,Closing_passed,2022-11-06 06:20:26.400462,b1ab30b0-1e6e-4175-97c4-f279f149a782,7ymv81x6,2.0,6.0,2.0,2.0,b1ab30b0-1e6e-4175-97c4-f279f149a782,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
survey_part_2,Closing_passed,2022-11-06 06:27:03.122885,4217cf2e-ee0b-4040-858e-9cd1c7298ce5,7ymv81x6,2.0,3.0,2.0,2.0,4217cf2e-ee0b-4040-858e-9cd1c7298ce5,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
survey_part_2,Closing_passed,2022-11-06 07:27:01.715931,fb410a88-3e13-4f9c-b9f5-0661aea03815,7ymv81x6,1.0,2.0,2.0,2.0,fb410a88-3e13-4f9c-b9f5-0661aea03815,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0
survey_part_2,Closing_passed,2022-11-06 07:51:13.337127,e762c7f2-7abf-4627-8647-dc749e9ac3be,7ymv81x6,2.0,4.0,2.0,2.0,e762c7f2-7abf-4627-8647-dc749e9ac3be,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
survey_part_2,Closing_passed,2022-11-06 08:34:25.913711,114e961b-b32c-4eab-a045-d54357956012,7ymv81x6,2.0,3.0,2.0,2.0,114e961b-b32c-4eab-a045-d54357956012,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0
survey_part_2,Closing_passed,2022-11-06 09:36:55.354781,4e94f2bf-d04f-4ea9-bb72-3ad53dc18560,7ymv81x6,1.0,3.0,2.0,2.0,4e94f2bf-d04f-4ea9-bb72-3ad53dc18560,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0
survey_part_2,Closing_passed,2022-11-06 09:54:38.834907,2a3008f7-3ef0-4b50-a481-51701135df8a,7ymv81x6,2.0,3.0,2.0,2.0,2a3008f7-3ef0-4b50-a481-51701135df8a,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0
survey_part_2,Closing_passed,2022-11-06 17:09:48.707421,bfac5990-bf82-4049-a0c5-a17b7e9a5630,7ymv81x6,2.0,2.0,2.0,2.0,bfac5990-bf82-4049-a0c5-a17b7e9a5630,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
