participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.unique_id,participant.explanation,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.name,survey_part_1_cw.1.player.id_in_group,survey_part_1_cw.1.player.role,survey_part_1_cw.1.player.payoff,survey_part_1_cw.1.player.gender,survey_part_1_cw.1.player.age_category,survey_part_1_cw.1.player.personal_experience,survey_part_1_cw.1.player.tool_experience,survey_part_1_cw.1.player.clickworker_id,survey_part_1_cw.1.group.id_in_subsession,survey_part_1_cw.1.subsession.round_number,inflation_calculator.1.player.id_in_group,inflation_calculator.1.player.role,inflation_calculator.1.player.payoff,inflation_calculator.1.player.explanation,inflation_calculator.1.player.unique_id,inflation_calculator.1.group.id_in_subsession,inflation_calculator.1.subsession.round_number,survey_part_2.1.player.id_in_group,survey_part_2.1.player.role,survey_part_2.1.player.payoff,survey_part_2.1.player.att1,survey_part_2.1.player.att2,survey_part_2.1.player.att3,survey_part_2.1.player.att4,survey_part_2.1.player.att5,survey_part_2.1.player.att6,survey_part_2.1.player.att7,survey_part_2.1.player.treat_check,survey_part_2.1.player.att8,survey_part_2.1.player.att9,survey_part_2.1.player.q1,survey_part_2.1.player.q2,survey_part_2.1.player.q3,survey_part_2.1.player.q4,survey_part_2.1.player.q5,survey_part_2.1.player.q6,survey_part_2.1.player.q7,survey_part_2.1.player.q8,survey_part_2.1.player.q9,survey_part_2.1.player.q10,survey_part_2.1.player.q11,survey_part_2.1.player.q12,survey_part_2.1.player.q13,survey_part_2.1.player.q14,survey_part_2.1.player.q15,survey_part_2.1.player.q16,survey_part_2.1.player.q17,survey_part_2.1.group.id_in_subsession,survey_part_2.1.subsession.round_number
399,hr089sbz,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:28:39.976556,1,,,0.0,02c050c4-0751-404b-bc58-c508717c3cf8,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,399,,0.0,1,3,2,2,4964179,1,1,399,,0.0,1,02c050c4-0751-404b-bc58-c508717c3cf8,1,1,399,,0.0,1,1,2,2,2,1,2,1,2,4,2,3,3,4,4,4,2,4,3,2,2,2,4,3,3,4,4,1,1
409,38vwmppi,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:46:59.296601,1,,,0.0,126ceffa-3b43-4c2b-9615-996d3a2a8083,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,409,,0.0,1,2,1,2,10656381,1,1,409,,0.0,1,126ceffa-3b43-4c2b-9615-996d3a2a8083,1,1,409,,0.0,1,1,2,2,2,1,2,1,3,4,5,4,4,5,5,3,2,5,3,4,5,5,4,5,5,5,5,1,1
411,dcftjsy2,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:48:30.976879,1,,,0.0,8efe2e00-5640-4bc5-b5cc-dc0216035160,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,411,,0.0,2,4,2,2,10405335,1,1,411,,0.0,1,8efe2e00-5640-4bc5-b5cc-dc0216035160,1,1,411,,0.0,1,1,2,2,2,1,2,1,3,5,5,4,4,5,4,5,5,5,5,3,3,3,4,4,3,4,4,1,1
415,l3ulso38,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:52:42.879811,1,,,0.0,e3f5e96c-d6ce-4b31-96e0-df7a86b24411,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,415,,0.0,2,2,2,2,7858179,1,1,415,,0.0,1,e3f5e96c-d6ce-4b31-96e0-df7a86b24411,1,1,415,,0.0,1,1,2,2,2,1,2,1,3,3,4,4,4,4,4,4,5,4,4,5,5,4,3,5,4,2,4,1,1
417,nyp6yrkp,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:56:53.294290,1,,,0.0,0b10db69-e08a-485a-9382-222c046cb803,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,417,,0.0,2,2,2,2,3274569,1,1,417,,0.0,1,0b10db69-e08a-485a-9382-222c046cb803,1,1,417,,0.0,1,1,2,2,2,1,2,1,1,5,5,5,4,4,5,4,4,3,3,3,3,3,5,5,3,4,5,1,1
419,up5qqb6m,,0,13,14,survey_part_2,Closing_passed,2022-11-04 19:08:11.484242,1,,,0.0,db1ef28d-e74b-4fe4-9e52-c68fa5d3e0b0,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,419,,0.0,2,3,2,2,10153771,1,1,419,,0.0,1,db1ef28d-e74b-4fe4-9e52-c68fa5d3e0b0,1,1,419,,0.0,1,1,2,2,2,1,2,1,3,4,3,3,4,4,4,3,4,4,4,4,4,4,3,3,3,4,4,1,1
421,l7txcdw6,,0,13,14,survey_part_2,Closing_passed,2022-11-04 19:18:25.384748,1,,,0.0,d874fa94-071f-417b-8aba-f0fb21e8a039,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,421,,0.0,2,4,2,2,6508875,1,1,421,,0.0,1,d874fa94-071f-417b-8aba-f0fb21e8a039,1,1,421,,0.0,1,1,2,2,2,1,2,1,2,4,4,4,3,2,2,2,2,2,2,2,2,2,2,4,4,3,4,1,1
423,61s7pzkt,,0,13,14,survey_part_2,Closing_passed,2022-11-04 19:21:35.175366,1,,,0.0,ae8b5bae-3d54-4896-8344-70026d920eac,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,423,,0.0,2,3,2,2,6795091,1,1,423,,0.0,1,ae8b5bae-3d54-4896-8344-70026d920eac,1,1,423,,0.0,1,1,2,2,2,1,2,1,3,3,4,4,4,3,4,4,4,4,3,3,3,4,3,3,3,2,3,1,1
427,txg3ox5x,,0,13,14,survey_part_2,Closing_passed,2022-11-04 19:31:12.075418,1,,,0.0,7e1a2899-9d9f-45ce-b330-20334486f460,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,427,,0.0,2,4,2,2,984189,1,1,427,,0.0,1,7e1a2899-9d9f-45ce-b330-20334486f460,1,1,427,,0.0,1,1,2,2,2,1,2,1,3,4,4,4,4,5,5,5,5,4,3,3,3,3,4,4,3,4,4,1,1
435,ac092p3h,,0,13,14,survey_part_2,Closing_passed,2022-11-04 20:02:00.423042,1,,,0.0,1e789979-0100-4b47-b08c-c56ce699a18b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,435,,0.0,2,2,2,2,6186969,1,1,435,,0.0,1,1e789979-0100-4b47-b08c-c56ce699a18b,1,1,435,,0.0,1,1,2,2,2,1,2,1,3,5,5,5,5,5,5,5,4,5,4,4,4,4,5,5,4,4,4,1,1
447,3xznsvb3,,0,13,14,survey_part_2,Closing_passed,2022-11-04 20:34:19.083901,1,,,0.0,fb2442f8-bcc5-4850-9ecd-566bc9286879,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,447,,0.0,1,4,2,2,5996409,1,1,447,,0.0,1,fb2442f8-bcc5-4850-9ecd-566bc9286879,1,1,447,,0.0,1,1,2,2,2,1,2,1,3,4,4,4,4,2,4,3,3,4,3,3,4,3,4,2,3,4,4,1,1
449,dswcctkt,,0,13,14,survey_part_2,Closing_passed,2022-11-04 20:41:05.879403,1,,,0.0,76c19506-22eb-4043-83d6-d7eb095be3e5,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,449,,0.0,2,4,2,2,10020081,1,1,449,,0.0,1,76c19506-22eb-4043-83d6-d7eb095be3e5,1,1,449,,0.0,1,1,2,2,2,1,2,1,3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,1,1
461,sbhu1dpx,,0,13,14,survey_part_2,Closing_passed,2022-11-04 21:53:50.584866,1,,,0.0,fc34e997-a036-426f-8059-0e10cb928cfc,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,461,,0.0,2,2,2,2,2895409,1,1,461,,0.0,1,fc34e997-a036-426f-8059-0e10cb928cfc,1,1,461,,0.0,1,1,2,2,2,1,2,1,2,5,2,4,4,4,5,5,4,5,2,3,1,2,4,4,3,3,4,1,1
463,cvnklb6j,,0,13,14,survey_part_2,Closing_passed,2022-11-04 22:07:04.917507,1,,,0.0,1905c227-5c3b-4a05-9a4e-d3aabbf506cb,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,463,,0.0,1,4,2,2,2893321,1,1,463,,0.0,1,1905c227-5c3b-4a05-9a4e-d3aabbf506cb,1,1,463,,0.0,1,1,2,2,2,1,2,1,1,4,4,4,4,4,4,3,2,2,2,2,2,2,4,4,4,3,4,1,1
473,4jq2l6no,,0,13,14,survey_part_2,Closing_passed,2022-11-04 23:12:12.464097,1,,,0.0,c30063ce-9585-49b3-912a-586ae6e0951f,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,473,,0.0,2,3,2,2,590708,1,1,473,,0.0,1,c30063ce-9585-49b3-912a-586ae6e0951f,1,1,473,,0.0,1,1,2,2,2,1,2,1,2,5,5,5,5,3,5,5,4,4,4,3,4,4,4,4,3,4,5,1,1
475,0j8bx7bn,,0,13,14,survey_part_2,Closing_passed,2022-11-04 23:15:38.839406,1,,,0.0,e22b0392-2266-43ce-9dbf-01f6c0dc76cb,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,475,,0.0,1,6,2,2,1938430,1,1,475,,0.0,1,e22b0392-2266-43ce-9dbf-01f6c0dc76cb,1,1,475,,0.0,1,1,2,2,2,1,2,1,2,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,1,1
487,zx3cf7mu,,0,13,14,survey_part_2,Closing_passed,2022-11-05 02:21:07.510907,1,,,0.0,a0f5f483-d2df-437f-b795-5f76b0e0cee5,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,487,,0.0,1,5,2,2,974440,1,1,487,,0.0,1,a0f5f483-d2df-437f-b795-5f76b0e0cee5,1,1,487,,0.0,1,1,2,2,2,1,2,1,1,4,4,3,2,3,3,3,3,3,3,4,3,3,3,3,2,2,3,1,1
489,guc3ylq7,,0,13,14,survey_part_2,Closing_passed,2022-11-05 04:06:14.185448,1,,,0.0,a78d9859-23c3-43ed-a840-1f16579bae82,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,489,,0.0,1,4,2,2,9159853,1,1,489,,0.0,1,a78d9859-23c3-43ed-a840-1f16579bae82,1,1,489,,0.0,1,1,2,2,2,1,2,1,3,5,1,5,5,3,3,3,3,5,1,1,1,1,1,3,4,1,3,1,1
501,w62lrzqd,,0,13,14,survey_part_2,Closing_passed,2022-11-05 06:42:43.894874,1,,,0.0,168909b3-8206-437e-8628-ff5ac0cd16eb,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,501,,0.0,2,5,2,2,7951915,1,1,501,,0.0,1,168909b3-8206-437e-8628-ff5ac0cd16eb,1,1,501,,0.0,1,1,2,2,2,1,2,1,2,5,5,5,5,5,5,5,4,4,4,4,4,4,5,4,3,4,4,1,1
509,4z3it72v,,0,13,14,survey_part_2,Closing_passed,2022-11-05 07:41:14.642828,1,,,0.0,3a155ec5-35d8-412e-b840-b7f5273e9c9b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,509,,0.0,1,3,2,2,10227849,1,1,509,,0.0,1,3a155ec5-35d8-412e-b840-b7f5273e9c9b,1,1,509,,0.0,1,1,2,2,2,1,2,1,2,4,4,4,4,5,4,4,4,4,5,4,4,4,4,5,3,3,4,1,1
521,x2hf2bmd,,0,13,14,survey_part_2,Closing_passed,2022-11-05 09:10:22.625175,1,,,0.0,66d1771d-40de-450c-b5c0-7c8d73911809,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,521,,0.0,2,4,2,2,7846647,1,1,521,,0.0,1,66d1771d-40de-450c-b5c0-7c8d73911809,1,1,521,,0.0,1,1,2,2,2,1,2,1,1,4,4,4,4,3,4,2,4,4,3,2,2,2,4,4,2,4,4,1,1
529,0e5x9ppr,,0,13,14,survey_part_2,Closing_passed,2022-11-05 09:51:58.486894,1,,,0.0,679170b7-6846-462b-9376-43678ac8b0d6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,529,,0.0,1,3,2,2,4310465,1,1,529,,0.0,1,679170b7-6846-462b-9376-43678ac8b0d6,1,1,529,,0.0,1,1,2,2,2,1,2,1,3,4,4,3,3,3,4,4,3,3,3,3,3,3,4,4,2,2,3,1,1
533,3axc5jt7,,0,13,14,survey_part_2,Closing_passed,2022-11-05 10:17:32.914587,1,,,0.0,8a2d15e4-4584-4186-b7d9-9164f3eed881,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,533,,0.0,1,4,2,2,2398346,1,1,533,,0.0,1,8a2d15e4-4584-4186-b7d9-9164f3eed881,1,1,533,,0.0,1,1,2,2,2,1,2,1,3,4,3,3,3,3,3,3,4,4,3,2,2,2,4,4,3,3,4,1,1
541,uckt0zj3,,0,13,14,survey_part_2,Closing_passed,2022-11-05 11:19:13.239018,1,,,0.0,58d3a913-3f19-471a-bd8f-d3472d82062e,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,541,,0.0,2,3,2,2,6632751,1,1,541,,0.0,1,58d3a913-3f19-471a-bd8f-d3472d82062e,1,1,541,,0.0,1,1,2,2,2,1,2,1,2,5,4,4,4,4,4,4,3,3,2,1,1,1,3,3,3,3,3,1,1
553,z5eqlp1t,,0,13,14,survey_part_2,Closing_passed,2022-11-05 12:42:33.744910,1,,,0.0,9b83ff68-78db-4c98-99c1-7185da14fb7a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,553,,0.0,1,3,2,2,5318969,1,1,553,,0.0,1,9b83ff68-78db-4c98-99c1-7185da14fb7a,1,1,553,,0.0,1,1,2,2,2,1,2,1,2,5,4,5,4,5,4,5,5,5,5,1,1,1,4,5,4,4,4,1,1
555,8yu0tpht,,0,13,14,survey_part_2,Closing_passed,2022-11-05 12:44:12.500005,1,,,0.0,c62fbb4d-ecde-4510-8991-357fd047bc9e,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,555,,0.0,2,3,2,2,2217634,1,1,555,,0.0,1,c62fbb4d-ecde-4510-8991-357fd047bc9e,1,1,555,,0.0,1,1,2,2,2,1,2,1,3,4,5,4,4,5,3,3,4,3,4,4,4,3,4,4,3,4,4,1,1
561,a20454yq,,0,13,14,survey_part_2,Closing_passed,2022-11-05 13:30:22.740376,1,,,0.0,7ecbc7c0-8e7d-41fc-a8fc-9b84b908ecf0,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,561,,0.0,2,4,2,2,10428485,1,1,561,,0.0,1,7ecbc7c0-8e7d-41fc-a8fc-9b84b908ecf0,1,1,561,,0.0,1,1,2,2,2,1,2,1,2,3,2,2,2,4,4,3,4,4,3,3,2,2,3,3,3,3,3,1,1
571,t33pf6f4,,0,13,14,survey_part_2,Closing_passed,2022-11-05 14:17:12.614699,1,,,0.0,f8001950-4cdc-4895-af7a-8f6721fe3dc8,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,571,,0.0,1,4,2,2,1815266,1,1,571,,0.0,1,f8001950-4cdc-4895-af7a-8f6721fe3dc8,1,1,571,,0.0,1,1,2,2,2,1,2,1,3,5,4,4,4,4,4,4,3,3,3,2,2,2,3,3,3,4,3,1,1
573,300quazl,,0,13,14,survey_part_2,Closing_passed,2022-11-05 14:22:37.116339,1,,,0.0,2f323e99-dd82-4b83-961c-6b661dcdf048,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,573,,0.0,1,3,2,2,7380721,1,1,573,,0.0,1,2f323e99-dd82-4b83-961c-6b661dcdf048,1,1,573,,0.0,1,1,2,2,2,1,2,1,2,5,3,4,3,2,1,1,1,3,3,1,1,1,3,5,1,3,4,1,1
577,hezqic8t,,0,13,14,survey_part_2,Closing_passed,2022-11-05 14:55:39.847436,1,,,0.0,e88a1af9-ff3a-4937-a7e0-4fc305d3ff0f,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,577,,0.0,2,4,2,2,10749841,1,1,577,,0.0,1,e88a1af9-ff3a-4937-a7e0-4fc305d3ff0f,1,1,577,,0.0,1,1,2,2,2,1,2,1,3,4,2,3,2,4,4,5,4,4,4,3,3,3,4,4,3,4,4,1,1
581,hpm6n99b,,0,13,14,survey_part_2,Closing_passed,2022-11-05 15:34:44.153240,1,,,0.0,8d27f5c5-4092-40d1-b0b8-043737204055,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,581,,0.0,1,3,2,2,10720967,1,1,581,,0.0,1,8d27f5c5-4092-40d1-b0b8-043737204055,1,1,581,,0.0,1,1,2,2,2,1,2,1,1,4,5,5,4,3,4,4,3,4,4,3,3,3,4,4,3,3,4,1,1
591,ysn7wf86,,0,13,14,survey_part_2,Closing_passed,2022-11-05 16:52:06.433214,1,,,0.0,5ac84c63-5ff2-4291-9bb6-4d4b1d411474,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,591,,0.0,1,5,2,2,1972100,1,1,591,,0.0,1,5ac84c63-5ff2-4291-9bb6-4d4b1d411474,1,1,591,,0.0,1,1,2,2,2,1,2,1,2,4,2,3,2,4,4,4,4,4,2,3,3,3,4,3,3,4,4,1,1
605,v38e631c,,0,13,14,survey_part_2,Closing_passed,2022-11-05 17:57:07.461505,1,,,0.0,cd88cfe1-fdc7-4873-9c70-e1cb68e67183,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,605,,0.0,2,3,2,2,9761507,1,1,605,,0.0,1,cd88cfe1-fdc7-4873-9c70-e1cb68e67183,1,1,605,,0.0,1,1,2,2,2,1,2,1,1,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,4,5,5,1,1
607,q55etozf,,0,13,14,survey_part_2,Closing_passed,2022-11-05 18:10:57.671792,1,,,0.0,1cb9066c-65a8-440e-8672-07871272006e,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,607,,0.0,2,3,1,1,2170136,1,1,607,,0.0,1,1cb9066c-65a8-440e-8672-07871272006e,1,1,607,,0.0,1,1,2,2,2,1,2,1,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,1,1
613,0xidki6c,,0,13,14,survey_part_2,Closing_passed,2022-11-05 18:38:45.305592,1,,,0.0,247e0a5a-3ac8-421a-b6d4-883b95514a2b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,613,,0.0,1,5,2,2,8541567,1,1,613,,0.0,1,247e0a5a-3ac8-421a-b6d4-883b95514a2b,1,1,613,,0.0,1,1,2,2,2,1,2,1,3,5,4,5,5,2,3,3,4,3,4,1,1,1,1,2,3,2,3,1,1
637,ge0v124a,,0,13,14,survey_part_2,Closing_passed,2022-11-05 20:45:14.650286,1,,,0.0,a06cf38d-1761-4797-b52b-148f3cd41e5b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,637,,0.0,2,5,2,2,5436719,1,1,637,,0.0,1,a06cf38d-1761-4797-b52b-148f3cd41e5b,1,1,637,,0.0,1,1,2,2,2,1,2,1,1,5,2,2,2,2,2,2,3,3,3,1,1,1,4,4,3,3,4,1,1
